#{"t_start": 1680618620.7379794, "env_id": null}
r,l,t
0.275527,1851,1433.761521
0.227384,1576,1452.469646
0.204042,1266,1467.927111
-0.150979,985,1479.957602
0.275138,1522,1498.58382
0.470038,1350,1513.935774
0.17523,1401,1531.384114
0.577115,1618,1552.095931
0.568305,1228,1568.417053
-0.17935,992,1580.438984
-0.06606,589,1588.485476
0.255378,1556,1606.948642
0.542317,1451,1623.15351
0.193866,1190,1637.400019
-0.073307,1107,1649.644672
0.581,1011,1661.386557
0.246965,1169,1674.537291
0.300308,1392,1690.499785
0.275404,1212,1705.456419
0.55275,1338,1720.614323
-0.061591,964,1732.000175
0.348,1243,1745.593307
0.155495,975,1757.236258
0.259453,1610,1776.49847
0.605173,886,1786.892148
0.215866,881,1796.032603
-0.079913,1032,1808.810514
0.242488,1251,1822.489335
0.502912,1394,1838.49768
0.271876,1527,1855.777876
0.535042,1150,1868.962285
0.588031,1174,1882.128485
0.20723,1258,1896.797491
0.231816,1211,1911.455953
0.327699,1747,1930.972197
-0.06585,1112,1944.292605
0.264598,1675,1963.429481
0.211053,1673,1982.976874
0.098023,1108,1996.319746
0.574428,1046,2009.846567
0.105344,1366,2027.683855
0.584176,1248,2042.689975
0.176515,1414,2058.442605
0.089807,1473,2075.651078
0.617613,1353,2090.245296
0.094703,1856,2111.580626
0.300206,1336,2126.247634
0.303527,987,2137.675713
0.10565,1222,2151.711991
0.513679,1284,2165.919737
0.371908,2005,2187.529947
0.116519,1355,2203.006715
0.538398,1142,2215.688893
0.17523,1875,2235.817537
0.303357,1609,2254.339634
0.501897,1647,2272.919372
0.146495,1265,2287.179236
0.356843,1654,2305.73809
0.554885,1296,2320.084123
0.224488,1219,2333.137641
0.457146,1720,2352.866148
0.51035,1652,2371.437462
0.35297,1324,2385.962623
0.594587,1056,2397.459979
0.541688,1403,2412.955607
0.327661,1351,2428.377801
0.068484,1198,2441.650151
0.227936,1241,2455.904581
0.439508,1465,2471.874313
0.175396,1339,2487.377935
0.245589,1440,2503.278128
0.292042,1279,2517.580181
0.740879,878,2527.624072
0.495678,1649,2545.899853
0.603384,1184,2558.86445
0.232488,1617,2576.961086
0.506331,1247,2590.139107
0.253053,1072,2602.614568
0.468577,1449,2618.505672
0.250965,1650,2637.00487
0.058484,994,2648.298688
0.487227,1548,2665.615447
0.517735,2036,2688.165703
0.154564,1065,2699.700219
-0.346,794,2708.239657
0.288,1635,2726.600907
0.286863,1659,2745.261176
0.551644,1367,2760.665776
0.31958,1471,2776.637422
-0.091603,1102,2789.281417
0.643597,870,2799.097643
0.1763,1524,2815.588259
0.425331,1498,2832.421267
0.619607,1339,2847.927626
0.359538,1380,2862.783175
-0.07433,677,2871.09761
-0.14835,871,2881.022458
-0.133189,958,2891.201415
0.579204,1414,2906.905183
-0.003598,1180,2919.908253
0.123057,1127,2932.446826
-0.12144,611,2939.409341
0.349808,1491,2956.329743
0.326699,1329,2970.688188
0.337773,1890,2992.040983
0.21123,1115,3003.818411
0.244138,1502,3020.98418
0.045971,980,3032.586807
0.205564,974,3042.759247
0.604338,1004,3054.032974
0.276876,1120,3066.773363
0.657726,1039,3078.252404
0.149921,1464,3095.031213
0.452427,1538,3112.150374
0.472758,1676,3130.690291
0.096703,1089,3142.389156
0.173396,1242,3156.62891
-0.348,686,3164.032417
0.263527,1852,3185.341541
0.347808,1514,3202.515204
0.191557,1290,3218.103757
0.176396,1164,3231.579544
0.502699,1304,3246.218696
-0.125489,890,3256.399969
0.37894,1810,3277.012355
0.655871,1116,3290.1165
0.523847,1303,3304.981074
0.221432,1197,3319.328391
0.130807,1664,3339.370866
0.52222,1185,3353.522085
0.330737,1318,3370.10545
0.209692,1426,3387.123352
0.553459,1390,3404.044164
-0.174979,895,3414.675832
0.837972,579,3421.073664
0.247138,1426,3438.195739
0.163495,1109,3452.102714
0.553133,1204,3466.146866
0.314538,1361,3482.835323
0.558481,1292,3498.288798
0.466278,1131,3512.048892
0.172396,1996,3536.671596
-0.139189,1094,3548.724002
0.068484,1008,3560.163451
0.012862,904,3570.347636
0.233564,1263,3584.946886
0.440049,1393,3600.629439
0.329661,2394,3627.72066
-0.165979,785,3636.400702
0.130564,1388,3652.125891
0.288984,1713,3670.950768
-0.170979,805,3679.641692
0.192059,1472,3696.614816
0.654929,1289,3710.936024
0.257453,1568,3728.442485
0.518048,1016,3740.108378
0.05532,1135,3753.113377
0.238688,1541,3770.609699
0.002058,955,3780.791689
0.330737,1803,3801.152077
0.193157,1499,3818.213044
0.241053,1711,3837.93168
0.065737,1275,3851.244852
0.206357,1543,3869.644537
0.469926,1602,3887.032258
0.206014,1263,3901.381484
0.195432,1672,3919.951653
0.657633,856,3929.867851
0.677539,957,3940.051443
0.279924,1685,3958.724767
0.2533,1501,3975.645943
0.084139,919,3985.681527
0.619422,1136,3998.212519
0.132948,1143,4011.164879
0.714207,984,4022.294323
0.187866,1285,4036.454774
0.580156,1557,4053.78946
0.57663,1291,4068.076017
-0.344,924,4078.232818
0.506859,1568,4095.743625
0.546735,1425,4113.110638
0.330538,1395,4128.194795
0.157322,1878,4149.903009
0.266667,1457,4167.160206
0.577955,1006,4177.723867
0.633541,781,4186.568684
0.099023,1171,4200.809561
0.312495,1532,4218.131488
-0.001598,987,4228.893775
0.147043,843,4238.814592
0.645324,890,4249.044937
0.607036,1070,4261.001087
0.146921,1363,4276.825813
0.199157,1587,4294.41832
0.2733,1149,4307.440699
0.25122,1193,4321.378189
0.557712,1182,4334.30314
0.615864,1157,4347.307492
0.625257,1307,4361.726604
0.481509,1766,4381.670619
0.280667,2113,4404.796597
0.182701,1307,4420.197723
0.011402,900,4430.454099
0.210432,1041,4442.15351
0.365505,1850,4462.58822
0.523623,987,4473.935789
0.702059,1048,4485.39442
0.265589,1399,4501.208782
0.652347,1025,4512.759778
0.43739,1572,4530.097777
0.328661,1511,4547.098472
0.002862,1351,4562.668928
0.295206,1484,4578.822881
0.136519,1000,4590.493554
0.185866,1245,4604.759486
0.650625,1360,4619.660255
0.313495,1967,4642.738281
0.329661,1419,4658.744777
0.091302,1374,4674.258501
-0.060674,1009,4684.747336
-0.017113,1327,4700.164912
-0.019623,1229,4713.487639
0.338308,1190,4727.473452
0.716891,677,4734.666641
0.066737,939,4744.83863
0.540317,1451,4761.457337
0.293924,1061,4773.063227
0.264598,1195,4786.274481
0.476434,1808,4806.567435
0.554333,909,4817.781173
0.329538,1160,4830.6608
0.154519,1203,4843.756424
0.63155,967,4855.001756
0.280378,1599,4872.507592
0.196714,1180,4885.62343
0.363456,1497,4902.774272
0.666522,875,4912.715342
0.52792,1824,4933.201784
-0.349,1095,4945.908463
0.60477,1324,4960.674929
0.281527,1422,4976.681549
0.451329,1778,4996.846713
0.333495,1395,5012.767338
0.261453,1728,5031.819445
0.378876,1327,5047.456207
0.230908,1315,5061.924583
0.493976,1567,5079.539266
0.444302,1758,5099.486383
0.277453,1681,5118.270464
0.1213,1362,5133.751803
0.162711,1531,5151.279915
0.355876,2087,5174.416631
0.353808,1904,5196.104409
0.597381,1009,5207.641267
0.336737,1647,5226.63116
0.182396,1094,5238.459942
-0.036422,964,5249.90662
0.012377,1107,5261.795659
0.600032,1156,5274.663252
0.285984,1598,5293.328122
0.259378,1527,5310.682811
0.427685,2130,5334.413499
0.245589,1629,5353.419287
0.304357,1845,5375.024402
0.263965,1112,5386.957717
0.32958,1327,5402.766127
0.025518,1040,5414.242921
0.314206,1464,5430.632373
0.150043,1617,5449.152055
0.587546,947,5459.374647
-0.147159,736,5467.976724
0.254699,1364,5483.810898
0.35594,2181,5508.426215
0.613071,1430,5524.637542
0.746594,617,5531.840106
0.537849,1478,5548.215028
0.230167,1328,5564.052004
0.239965,1242,5577.589215
0.290042,1722,5597.485769
0.535228,1617,5615.081618
0.228488,1484,5632.312654
0.571204,1097,5645.225924
0.203692,1456,5661.460487
0.060994,1014,5673.063394
-0.166979,732,5681.974411
0.601886,1276,5696.584595
0.638719,1146,5710.008366
0.810869,717,5717.682629
-0.173979,905,5727.908422
0.603945,850,5738.177996
0.646428,988,5749.706495
0.356699,1153,5762.806559
0.264876,1465,5779.179418
0.749541,781,5787.960176
0.228589,1213,5802.353126
0.481357,1474,5818.455773
0.592488,825,5828.450188
0.118792,1476,5844.979469
0.000643,1356,5860.831246
0.652211,1149,5874.248426
0.226384,2040,5897.820345
0.2713,1192,5911.432737
0.511352,1320,5926.54543
0.554836,1380,5942.850763
0.079959,1082,5954.892402
0.32158,1630,5973.60215
-0.056307,848,5983.566898
0.554026,1162,5996.885072
0.542595,1480,6013.258729
0.242053,1529,6031.920054
0.54933,1355,6048.548228
0.026519,1011,6060.502431
0.586228,1314,6075.899647
0.522428,1046,6088.254547
0.663059,1048,6100.439883
0.078926,1351,6116.564892
-0.128312,1097,6129.982816
0.614434,923,6140.787901
0.093368,1306,6155.829161
-0.162677,838,6166.102054
-0.013771,814,6175.138451
0.500547,1537,6193.130701
-0.038298,964,6203.921608
-0.332,593,6211.17062
0.054484,1565,6229.876599
0.050495,898,6240.521473
0.162883,1032,6253.100453
0.591623,987,6265.534578
0.166701,1304,6281.65328
0.039971,1340,6298.502664
0.336661,1253,6314.061122
0.046994,1298,6329.904117
0.642536,1153,6344.145453
0.016139,1166,6358.0303
0.344876,1709,6378.055566
0.27222,1329,6394.590099
0.330737,1767,6415.361811
0.496668,1418,6432.411352
0.435288,2081,6459.245439
0.435176,1248,6473.420567
0.290042,1481,6491.449704
0.256965,1319,6506.842366
0.444869,1551,6525.196846
0.558904,1762,6546.232519
0.461453,1787,6567.637751
0.490226,1515,6586.124724
0.07487,1484,6604.477737
-0.170979,1053,6616.683745
0.220667,1355,6632.488224
0.54069,1578,6652.128247
0.486966,1127,6665.804996
0.418483,1688,6686.598471
0.62677,1055,6699.078312
0.526539,1457,6716.027162
-0.155677,799,6726.364292
0.008862,1029,6738.710495
0.528707,1448,6756.256815
0.524639,1396,6773.49044
-0.011406,1340,6789.796413
0.323661,1758,6811.846028
0.372773,1424,6829.331651
-0.010345,782,6838.858748
0.573085,1371,6856.128756
0.341876,1408,6873.08763
0.35858,1493,6891.414638
0.148921,883,6902.260354
0.174495,901,6912.784636
-0.091312,628,6920.473823
0.499742,1410,6937.534743
0.446505,1850,6959.636853
0.297153,1929,6983.097224
0.654251,1137,6997.512223
0.501557,1252,7012.917995
0.325,1301,7028.562754
0.301258,1456,7045.965038
-0.042282,1146,7060.046389
0.239277,1353,7077.023611
-0.17935,801,7086.341578
0.567802,1088,7100.044439
0.07287,1104,7113.024878
-0.070591,751,7122.511802
0.355495,888,7133.662225
0.098728,1363,7150.821078
0.501017,1610,7169.846622
0.704918,1110,7183.747788
0.4108,1753,7205.358906
0.452428,1727,7225.739067
0.082883,1084,7239.435687
0.655291,1020,7250.759753
0.224816,1470,7268.758737
