#{"t_start": 1680618620.5979824, "env_id": null}
r,l,t
-0.016422,853,2780.773812
0.321621,1110,2792.487411
0.563099,1445,2809.572821
0.340737,1625,2826.931886
-0.062307,814,2836.588452
0.173396,1622,2854.165807
0.323661,1752,2874.23977
0.190157,1647,2892.733604
0.178714,2202,2917.060273
-0.133189,834,2926.730408
0.202714,1381,2941.193061
-0.174979,852,2951.061314
0.65558,1067,2962.531817
0.294206,1647,2980.907014
0.544264,1197,2995.051252
0.10465,1394,3009.847222
0.063959,1177,3023.84145
0.100028,1401,3039.676879
0.334621,1583,3056.92556
0.341,1542,3074.090573
0.504469,1427,3089.848543
0.084139,972,3101.122159
0.225384,1147,3113.825554
0.360908,1628,3131.229287
0.581196,1173,3145.141298
0.027881,1056,3156.782905
0.709851,855,3166.74481
0.028855,1051,3178.349322
0.540625,1325,3193.513562
0.256453,1597,3212.344999
0.42234,1616,3230.506413
-0.083675,809,3240.294852
0.687327,862,3249.453347
0.035887,1093,3262.357553
0.283924,1771,3282.90519
0.313863,1237,3296.63458
0.38894,1586,3316.01282
0.249965,1517,3334.618844
0.125519,1382,3350.468246
0.490551,1305,3366.997041
-0.317,524,3373.216893
0.132792,1237,3387.487349
0.656106,1000,3399.843042
0.592559,1265,3414.940829
0.473698,1705,3435.235045
0.41147,1941,3458.51676
0.016402,1158,3473.43222
0.190984,1362,3489.132172
0.089023,1163,3503.062124
0.500358,1830,3526.000498
0.341538,1575,3544.307274
0.276667,1207,3557.545525
0.366843,1684,3576.542795
0.153322,978,3587.961401
0.189396,1622,3606.509885
-0.205034,646,3613.731376
0.257378,1130,3626.48348
0.449907,1684,3645.251209
0.649878,996,3656.494813
0.59802,741,3664.173741
0.469442,1918,3685.581949
0.377,1516,3702.618902
0.537639,1396,3718.542341
0.110344,1148,3731.592927
0.133807,1801,3751.93439
0.354,1345,3767.657318
0.194014,1128,3779.543571
-0.005138,1378,3795.420282
0.534006,1646,3814.079175
0.224167,1289,3828.42161
0.198701,1554,3845.581723
0.364773,1479,3862.785347
0.059959,1097,3874.469676
0.075421,1175,3888.315777
0.250699,1413,3904.285693
-0.114502,737,3911.799571
0.341843,2007,3934.449293
0.635874,1049,3946.05741
0.282453,1441,3962.706338
0.093421,1271,3975.988941
0.703927,841,3985.721523
0.351495,1190,3998.457709
0.331098,1417,4014.301898
0.238783,1300,4029.459837
-0.223113,839,4038.211571
0.372773,1388,4053.948457
0.513107,1132,4066.652756
0.297984,2611,4095.758622
-0.352,586,4103.162904
0.058421,1197,4116.455283
0.379773,1176,4129.680209
0.526267,1421,4145.681646
0.34058,1651,4164.787457
0.749148,840,4174.749027
0.149272,1143,4187.879125
-0.029295,1077,4199.787361
0.720093,1109,4212.591236
0.479905,1742,4232.042753
0.327621,1466,4249.215096
0.24722,1907,4271.210872
0.191059,1424,4287.067845
0.243783,1086,4299.014511
0.238783,1417,4315.829577
0.326699,1594,4333.11095
0.414613,1353,4348.758838
0.420926,1602,4366.194094
0.333,1571,4383.410085
0.046437,1192,4397.327253
0.187866,988,4407.833321
0.222866,998,4419.244478
-0.187304,1141,4432.29526
0.224432,1286,4446.885262
0.088668,1092,4459.521788
0.027737,1283,4473.946783
0.039668,837,4482.80633
0.490715,1734,4502.608164
-0.118603,878,4512.669774
0.217816,1508,4528.854364
0.260138,1500,4545.800291
0.256453,1490,4562.857925
-0.031029,1074,4574.587003
0.154124,1438,4590.808269
0.207692,1407,4606.624958
0.407798,2101,4631.039571
0.435152,1532,4648.787788
0.300042,1265,4662.990934
-0.096118,985,4673.333495
0.185921,1292,4687.612505
0.547766,1359,4703.363067
-0.135189,1009,4714.810449
0.108703,1217,4727.96971
0.605621,1226,4741.885323
0.115703,1198,4754.848861
-0.133189,939,4765.88638
0.443053,1982,4787.746774
-0.15535,532,4793.571764
0.219432,1426,4809.581749
0.331,1796,4830.730262
0.694796,902,4840.834816
0.577877,1409,4856.621232
0.666293,765,4865.281994
0.178688,1761,4884.322234
0.34258,1608,4902.853269
0.515757,1331,4917.379091
0.141948,959,4928.856676
0.224866,1420,4944.754756
0.115948,1258,4959.200819
-0.035298,1083,4971.122972
0.252783,1255,4985.322579
-0.046298,775,4994.100638
-0.115719,808,5002.917742
0.04132,803,5012.754339
0.055484,1170,5025.87182
0.224936,1234,5039.191426
0.349908,1934,5060.891378
0.352495,1471,5078.057863
0.090668,1118,5090.93567
0.094023,1277,5105.30718
0.391908,1834,5125.444731
-0.090719,773,5134.0228
0.527116,1645,5152.9654
-0.172979,921,5163.094096
0.403468,1481,5180.21769
0.06949,992,5190.717014
-0.343,696,5199.04948
0.273734,1786,5219.528543
0.481456,1497,5235.858103
0.011058,785,5245.554102
0.326661,1717,5264.732526
0.118792,1114,5277.357558
0.189701,1465,5293.611117
0.224277,1310,5308.177957
0.138883,1117,5321.265038
0.328,1799,5341.661896
0.368908,1256,5356.375808
0.506257,1307,5371.116925
-0.007357,1125,5384.080443
0.257453,1659,5403.06512
0.548251,1377,5418.674519
0.534855,1060,5430.643368
0.589268,1108,5443.436946
0.240488,1353,5458.062444
0.578038,1350,5473.786426
0.643228,1143,5486.82358
0.545017,1610,5504.540937
0.234876,1636,5523.391162
0.043737,949,5533.83175
0.539342,1482,5551.188206
-0.10733,629,5558.538449
0.081421,966,5569.866735
-0.017332,1016,5580.666753
0.091668,971,5592.042629
0.617868,1470,5608.911271
0.761301,795,5617.7254
0.237936,1414,5633.816085
0.637159,1026,5645.510921
0.482094,1255,5659.977897
0.255378,1658,5679.134658
0.117344,1023,5690.891046
-0.094118,968,5701.508351
0.742262,740,5710.375365
0.261876,1142,5723.531345
0.460163,2180,5748.5195
0.149564,1128,5761.602221
0.421485,1361,5776.464231
0.514535,1697,5796.768085
0.239965,1622,5814.363431
0.223277,1446,5831.525713
0.316495,1980,5853.833596
0.685099,809,5862.820048
0.406958,1971,5886.265018
0.560637,1464,5902.792409
0.205816,1532,5920.569188
-0.352,768,5929.680148
0.691764,1134,5942.997758
0.343699,1835,5963.711959
0.526071,995,5975.23434
0.358699,1554,5992.791503
0.152866,1535,6010.432978
0.260527,1421,6027.4577
0.155272,892,6037.914621
0.274667,1687,6058.017179
0.085959,1628,6077.649817
0.355,1455,6095.497191
0.557876,1181,6109.136051
0.611032,1156,6122.63911
0.627731,1219,6136.585084
0.144314,1185,6151.290521
0.000402,902,6161.859296
0.582705,1152,6175.136451
0.434207,1499,6191.973464
0.17623,813,6202.195663
0.359808,1142,6215.670187
0.461895,1890,6237.63976
0.150711,1187,6252.841259
0.51269,1578,6272.073786
0.161515,1011,6284.758302
0.573204,1414,6301.839002
0.143272,1721,6322.450826
0.045887,962,6334.819711
0.435009,1386,6351.860385
0.338843,1541,6370.392224
0.536953,1243,6384.504936
0.563836,1380,6401.151257
0.185014,1546,6420.236432
0.332699,2021,6445.202812
0.449773,1858,6468.654057
0.62978,1290,6483.792851
0.126703,1662,6503.611038
0.104344,1384,6520.285444
0.458778,1621,6538.843986
0.16622,1030,6550.941029
-0.10368,1020,6563.273019
0.34997,1388,6580.206978
0.155157,1409,6597.235048
0.343404,1377,6613.772698
-0.346,985,6626.007693
0.481607,1346,6641.730843
0.364737,2104,6666.467161
0.178714,1612,6686.912474
-0.006272,1024,6699.270308
0.474594,1871,6722.093991
0.486796,1270,6737.257535
0.261378,1136,6750.389845
-0.122489,910,6762.566968
0.390612,1596,6781.755507
-0.011029,1047,6794.65059
0.284042,2157,6821.551014
0.121057,1490,6840.242897
0.348737,1500,6858.070393
0.241277,994,6870.258234
-0.014942,1222,6885.545792
0.35694,1685,6905.583968
0.56308,1138,6919.292414
0.57689,1218,6933.409275
0.356908,1803,6955.374401
0.304598,1657,6975.548489
0.256378,1409,6993.075087
0.071994,1045,7006.68333
0.337737,1513,7024.299839
0.338808,1793,7046.162035
0.567359,1166,7060.337385
0.072866,971,7072.619162
0.184714,1204,7086.699573
0.331699,1726,7108.34585
0.579239,1191,7122.775986
0.179059,1539,7141.865017
0.197053,1341,7158.792367
0.042437,1162,7172.938499
0.273453,1609,7191.920076
0.363773,2186,7218.472399
0.045887,1269,7233.824295
0.218692,1627,7253.746759
0.098959,1138,7267.321335
