#{"t_start": 1680618620.6389818, "env_id": null}
r,l,t
0.53075,1338,1899.993541
0.586508,1465,1917.548639
0.455764,1714,1936.995341
0.522679,1284,1951.765287
0.224277,1186,1965.217707
0.596953,1243,1980.14893
0.38894,2097,2005.207499
0.277598,1356,2023.187581
0.218053,1576,2042.825973
0.218557,1262,2057.084301
0.128057,800,2066.003567
0.28622,1354,2081.6218
0.316404,1682,2100.157644
0.269598,1704,2120.013724
0.504759,1527,2136.450257
0.35597,1705,2156.206059
-0.037298,865,2165.937735
0.422781,1847,2185.918657
-0.013942,991,2197.311281
0.263598,1743,2216.011131
0.498401,1670,2234.480028
0.35297,2167,2258.891273
0.218277,1633,2277.392456
0.284453,1256,2291.573694
0.549877,1409,2307.303646
0.311495,1851,2327.562424
0.342737,1719,2347.197448
0.224014,1105,2358.94604
0.260783,981,2370.218886
0.35694,1576,2387.612365
0.456179,2495,2415.757714
0.180272,721,2423.11466
0.003862,1021,2434.465003
0.208692,1186,2448.696083
0.63401,805,2457.443821
0.344737,1601,2475.833424
0.516275,1556,2493.207377
0.093668,1375,2507.849886
-0.035422,859,2517.742336
0.083926,1004,2529.185305
0.153322,1205,2542.057483
0.337808,2021,2564.668873
-0.017623,1141,2577.293084
0.124238,1490,2594.23216
0.34794,1742,2612.962101
-0.111406,595,2619.97054
-0.129489,1136,2632.775574
0.545077,1192,2645.768211
0.342876,2063,2668.74448
0.151921,1403,2684.316406
0.494321,1341,2699.639706
-0.230489,444,2704.105895
0.2513,1589,2722.229369
0.738418,812,2731.001302
0.357876,1769,2750.904826
0.2753,1308,2765.177742
0.155314,1159,2778.150263
0.303734,1550,2795.187546
0.653398,1142,2808.3372
0.583455,1202,2821.352307
0.052994,1111,2833.988288
-0.17035,947,2845.139641
0.258688,1078,2856.811013
-0.16344,803,2865.682695
0.274799,2081,2889.700687
0.070557,1646,2907.150178
-0.003623,1244,2921.3265
0.140272,1293,2935.380054
0.631954,1054,2946.86949
0.125519,1079,2959.523846
0.471465,1347,2973.875245
-0.128121,852,2983.694372
0.047994,1231,2997.874532
-0.225288,889,3007.817826
0.35294,1511,3024.201446
0.311495,1681,3043.878248
0.035225,917,3053.880973
-0.048422,1127,3066.64536
0.567492,1272,3080.041719
-0.136979,734,3088.410109
0.141238,1699,3107.091561
0.30797,1378,3122.577623
0.152519,1177,3135.491353
0.316,1664,3154.174365
0.152272,1250,3168.430245
0.207564,1187,3181.572514
0.100297,994,3193.530821
0.004855,793,3202.571204
0.442913,1038,3215.20068
0.484595,1512,3232.014544
0.472227,1548,3249.494347
0.345908,1702,3269.634296
0.575957,1493,3286.269001
0.509765,1463,3303.680444
0.535329,1634,3323.76806
0.085302,1091,3336.381063
0.289098,1200,3350.514249
0.367843,1734,3371.898689
0.589678,1613,3391.878087
0.538228,1617,3410.489055
0.545168,1210,3425.59476
0.191396,1229,3439.816239
0.01355,1062,3453.511395
-0.149979,742,3461.579421
0.325621,1527,3479.983171
-0.062913,533,3487.231443
0.167495,1289,3502.684125
-0.327,670,3510.522567
-0.341,837,3520.189183
0.203564,1572,3539.722949
0.283667,1435,3555.837006
0.716782,806,3564.733099
0.661125,910,3574.968265
0.141272,1224,3589.181298
0.466601,1755,3609.252055
0.197297,1425,3625.049272
0.339404,1009,3636.414695
-0.067591,1117,3648.325862
0.155272,1248,3662.560683
-0.153677,507,3668.228614
-0.226113,607,3675.175174
0.232688,1518,3692.257763
0.35515,1843,3712.581201
0.598294,914,3722.868209
0.274863,1323,3737.524347
0.551204,1097,3750.391167
0.507973,2126,3774.805516
0.120792,1142,3787.651264
0.213167,1483,3804.018743
0.354876,1548,3821.212765
0.523401,1420,3837.059373
-0.066591,645,3844.188012
0.418786,1880,3865.796867
0.347876,1769,3885.605954
-0.04606,723,3893.971918
0.356737,1551,3911.363573
0.10465,1367,3926.001288
0.132314,1056,3938.460882
-0.167677,592,3944.488108
0.127519,1349,3959.995842
0.431357,2107,3982.940794
0.286042,1162,3995.622278
0.270598,1542,4012.878462
0.466099,1445,4029.466835
0.346773,1698,4048.202954
0.343,2123,4071.254381
-0.343,439,4076.705297
0.108668,1071,4088.590818
0.461094,1566,4106.388899
0.681322,1102,4119.438437
-0.034282,1202,4132.588238
0.35594,1643,4151.549188
0.175124,938,4162.98397
0.246692,1219,4176.258866
0.543402,1190,4189.612166
0.247138,1282,4204.282859
-0.139121,1033,4216.797878
0.038518,1116,4228.972771
0.546995,1302,4243.563109
0.263783,1390,4259.670892
0.637552,1404,4275.704351
0.572465,1347,4291.310808
0.225589,1513,4308.66892
0.324495,1342,4323.147152
0.610368,1215,4337.180798
-0.092118,559,4343.205551
0.128688,1467,4359.19922
0.05449,1230,4373.300634
-0.004516,1037,4384.758364
0.236936,1126,4397.457258
0.604489,1208,4410.741489
0.14065,1336,4426.354185
-0.136121,842,4435.333461
0.612984,1043,4447.986076
0.680955,1006,4458.416232
0.274863,1654,4477.084414
0.671112,891,4487.069435
0.012862,759,4495.62146
0.345843,1928,4517.257489
0.131807,1400,4533.026362
0.112948,1296,4547.31347
0.711426,1196,4561.383233
-0.348,869,4570.318137
0.501522,875,4580.391436
0.194432,1418,4596.554164
-0.036282,844,4606.396959
0.179714,1579,4624.00462
-0.100603,1423,4640.210311
0.019518,1140,4653.302787
0.046887,888,4663.318934
0.146807,885,4673.230495
0.377737,1786,4693.201257
-0.16135,922,4703.47707
0.030225,1280,4717.930962
0.334495,1496,4734.761637
0.163701,1380,4750.29161
0.511305,1228,4763.368889
0.473726,1986,4786.180237
0.470036,1781,4806.338432
0.156495,1216,4819.669463
0.714775,658,4826.903049
0.340699,2051,4850.776149
-0.06185,641,4857.976576
0.054959,1562,4875.35744
-0.068531,880,4885.32243
0.163515,1402,4901.155471
0.347,1816,4921.516394
0.766087,696,4929.025754
0.099538,1052,4940.604407
0.565535,1177,4954.776659
0.233816,1007,4965.314398
-0.35,834,4975.300873
0.264598,1128,4988.054973
0.040971,1351,5002.889743
0.264598,1797,5023.263241
0.057344,1388,5039.081424
0.448684,1870,5060.513828
0.687347,1025,5072.23102
0.345773,1751,5092.191869
0.439565,1562,5109.621207
0.615301,795,5118.26846
0.316924,1539,5135.391086
0.077305,883,5145.647581
0.263138,1691,5164.393617
0.150921,1547,5181.820986
0.559465,1347,5197.498732
-0.155677,523,5203.285161
0.698322,1102,5215.42025
0.164883,1456,5232.576207
0.664774,976,5242.970335
0.040971,897,5253.237708
-0.037282,1292,5267.752908
0.082538,1394,5283.524248
0.085139,1211,5297.733793
0.56977,1324,5312.359258
0.307042,1315,5327.254244
0.201432,1689,5347.173526
0.53469,1578,5365.003968
0.206936,1046,5376.872992
0.083926,1343,5392.521749
0.067305,1558,5410.109726
0.67854,952,5420.36443
0.019518,987,5432.093788
0.066737,1062,5443.705028
0.62604,990,5455.07462
0.020139,1038,5466.655407
0.639255,1222,5480.916161
0.2743,1725,5499.967801
0.640735,1094,5512.943767
0.347908,1794,5533.375095
0.588056,1186,5546.762664
0.173883,983,5558.294451
0.306404,1667,5577.308551
0.508971,1712,5596.256037
0.262527,1700,5615.126615
0.246053,1526,5632.523654
0.613588,1298,5647.228099
0.566706,1495,5664.597564
-0.170979,853,5674.578761
0.607413,1079,5686.795997
-0.041632,833,5696.742593
0.419266,2238,5722.146915
0.538851,1099,5735.242042
0.343843,1444,5751.493543
-0.344,595,5758.558369
0.525113,1378,5773.547469
0.532301,1590,5792.400625
0.762131,720,5800.076957
-0.35,851,5809.9193
0.32045,1858,5831.531713
0.235277,1381,5846.682838
0.199297,1146,5859.808033
0.38397,1978,5883.375645
-0.17635,922,5893.760156
-0.080675,971,5905.455199
0.324042,1568,5923.437296
0.167701,1328,5938.606197
0.195157,1393,5954.828173
0.561639,1396,5970.749178
0.531352,1320,5985.405432
0.625598,884,5995.666801
0.167057,812,6005.680308
0.263783,1339,6021.21036
0.224384,1186,6034.94522
0.471894,1462,6053.113978
0.700951,873,6063.39565
0.245138,1682,6083.436945
0.455826,1825,6104.690366
0.232167,1057,6116.758158
0.521985,1834,6139.219182
0.2633,1478,6155.957159
0.588739,1140,6169.356385
-0.348,583,6176.554461
0.342843,1900,6198.040333
0.52453,1003,6209.845417
0.066959,1439,6226.858862
0.47694,1722,6248.150423
-0.08545,817,6257.792214
0.004139,1221,6273.518724
0.35997,2114,6298.90801
0.649185,979,6311.324883
0.254384,1256,6326.896738
-0.129312,668,6334.836713
0.185714,1701,6355.271837
0.605685,997,6367.4717
0.270527,1610,6387.113415
0.631221,1058,6399.481639
0.354908,1571,6418.573007
0.299453,1035,6430.953164
5.8e-05,959,6443.336869
0.53509,1092,6456.484205
0.361661,1822,6479.103412
0.203432,1448,6496.10647
0.32445,2002,6520.240442
0.38394,1579,6538.632864
0.431166,1691,6558.509164
-0.120298,993,6570.627675
0.587847,1303,6586.228723
0.165936,1162,6600.303686
0.243783,1727,6621.301063
0.232783,1432,6638.351263
0.369876,1719,6658.589556
-0.216034,817,6669.197223
0.429066,2597,6700.662503
0.127238,1671,6720.682979
0.561186,1392,6737.33754
0.258378,1239,6751.924918
-0.045298,1132,6766.035219
0.604831,1494,6784.887597
0.53944,1633,6805.387481
0.195297,958,6816.753678
0.086302,1208,6832.275656
0.335495,1840,6854.707803
0.192014,1205,6868.837626
0.618846,921,6880.701533
-0.09533,1373,6896.543252
-0.150979,1045,6909.801697
0.70655,967,6920.903818
0.31845,1750,6942.40984
0.177557,1212,6956.77937
0.658779,1225,6972.036425
0.030737,877,6982.98369
0.335808,1885,7005.579374
0.331737,1723,7027.066599
0.389513,2346,7055.479089
0.144711,1147,7069.552618
0.64888,771,7078.852565
0.484753,1440,7095.962231
0.630357,1474,7114.587081
0.296799,979,7127.189766
0.208936,1353,7143.316725
0.272378,1426,7160.533569
0.355773,1631,7180.854469
0.287042,994,7193.121676
0.086538,868,7203.913593
-0.078591,699,7212.087861
0.114238,1175,7225.926065
0.346737,2246,7253.52576
0.084668,1247,7268.588738
