#{"t_start": 1680618620.706982, "env_id": null}
r,l,t
0.473006,1646,2227.009648
0.726645,811,2235.659312
0.005643,698,2244.07201
0.345808,1861,2264.46147
0.047737,1106,2277.141456
-0.011771,937,2287.316231
0.185014,1026,2298.690474
0.284042,1594,2316.192745
0.34994,1475,2332.983639
0.122344,787,2341.665267
-0.35,627,2348.655172
0.642708,776,2357.285023
0.42848,1326,2371.886458
-0.021345,983,2383.227884
0.152711,1165,2395.991268
0.06749,1007,2407.310231
0.091139,1131,2419.993504
-0.071274,1030,2431.277618
0.314404,1828,2451.777198
0.484225,1582,2470.170651
0.241053,1230,2483.351722
0.36797,1436,2499.297812
-0.337,585,2506.19799
0.312495,1544,2523.451499
-0.222288,1081,2535.934352
0.761858,685,2543.13069
0.336308,1630,2561.457017
0.620798,1244,2574.557401
0.231157,1239,2588.492305
0.063238,1507,2605.600728
-0.003138,922,2615.645136
0.36097,1283,2629.923506
0.138272,1651,2648.429688
0.087302,1839,2668.67648
0.010643,1088,2681.179077
0.040737,1188,2693.995152
0.09087,1097,2706.63285
0.199297,1114,2718.253203
0.597492,998,2729.570032
0.442872,1960,2751.159108
-0.352,1013,2762.383416
0.175396,1188,2776.403532
0.120948,887,2786.344491
0.284734,2182,2810.880272
0.298799,1258,2824.115423
-0.049345,1179,2837.974272
0.225692,1354,2852.526584
0.221167,1079,2865.31323
0.333773,1397,2881.094453
0.236876,1780,2901.024697
0.093668,1373,2915.646829
0.564446,1090,2928.133854
0.628607,1346,2942.485597
0.570572,1008,2953.840782
0.632056,1186,2966.702758
0.277667,1434,2983.390372
-0.290704,917,2993.647815
0.668062,818,3002.281761
0.280843,1494,3019.409417
0.298984,1512,3036.773124
-0.169979,599,3042.775243
0.300098,1230,3056.798562
0.323538,1440,3072.629483
0.329495,1421,3088.392108
0.092305,1076,3100.974165
0.173883,1010,3112.216372
0.164495,1095,3123.91478
0.35297,2014,3146.574481
0.055959,1166,3159.668678
-0.162979,581,3166.626812
0.059959,1199,3179.781515
0.336808,2491,3208.383344
0.142043,1598,3227.256768
-0.024345,1138,3240.302853
0.361,1640,3259.250785
0.199984,1606,3277.11635
0.452372,1661,3296.396707
0.172059,1606,3315.853821
0.048994,1680,3336.126063
0.553779,1225,3350.342247
0.17423,1316,3366.924041
-0.322,377,3371.566689
0.522492,1272,3385.913957
0.331357,1119,3399.787042
0.242053,1590,3419.242265
-0.054591,963,3430.469065
0.66294,1256,3445.893453
0.248876,1162,3459.759739
0.235688,1623,3479.616171
0.372876,1528,3498.038796
0.201564,1400,3514.942502
0.311357,1359,3530.912704
-0.333,664,3538.613464
0.161322,1103,3551.501174
0.159515,1754,3571.713377
0.545492,998,3583.276338
0.096926,1284,3597.61671
0.011058,1036,3609.256053
0.247053,1952,3630.773105
0.472515,1529,3648.049855
0.079538,1437,3663.937742
-0.034422,933,3674.033031
0.255378,2129,3698.146792
0.294153,1826,3718.527338
0.490401,1420,3734.514303
0.325538,1171,3748.568419
0.199014,1561,3766.148211
-0.139189,857,3775.105511
0.63489,1218,3789.267813
0.298863,1466,3805.484964
0.476607,1339,3820.954509
0.266527,1526,3838.100676
0.113948,1014,3849.449982
0.570559,1265,3863.988739
0.361636,2606,3892.729729
0.483338,1085,3904.563888
0.200297,1456,3921.323638
0.187322,1565,3938.633878
0.310153,1387,3954.250306
0.335153,1268,3968.399149
0.491234,1875,3988.591361
0.464887,1638,4006.839846
0.536696,1158,4019.837258
0.749102,712,4028.062416
-0.044113,686,4035.243363
0.282527,1368,4050.937313
0.303258,1200,4063.92464
0.243053,1167,4076.861297
0.347876,1578,4095.377112
0.114948,984,4106.243385
-0.352,729,4114.886095
0.189866,1024,4126.5955
0.551644,1318,4141.14438
0.18523,1348,4157.216306
0.169059,1335,4171.929751
0.108668,1034,4183.550714
-0.026502,907,4193.96905
0.570229,1287,4209.454647
0.471612,1472,4225.77182
0.667492,1272,4240.327023
0.093368,1132,4253.45139
0.2763,1291,4268.288842
0.308667,1350,4282.943671
0.498848,1212,4297.199458
0.462684,1870,4318.497252
0.796708,776,4327.067646
0.335737,1898,4347.63049
0.231688,1494,4364.738682
0.484996,1628,4383.057091
0.300308,2052,4405.949776
0.59404,1601,4423.571894
0.011402,964,4435.007461
0.005855,933,4445.294235
0.094538,1312,4459.823326
0.092368,1514,4476.969416
0.491229,1444,4493.716174
-0.138189,1078,4505.554642
-0.167979,734,4513.99291
0.238488,1221,4527.169672
0.231589,1421,4542.974391
0.174396,1152,4555.904329
0.394372,1661,4574.550002
0.147495,1362,4590.45055
0.110921,838,4599.407365
0.086668,1141,4612.28331
0.322495,1283,4626.893366
0.360808,1308,4642.668278
0.14665,1372,4657.511975
0.462996,1628,4675.979872
0.631762,1066,4687.489505
0.477966,1509,4704.753798
-0.165677,902,4714.849724
0.284924,1467,4731.728342
0.215692,1470,4747.559347
0.604974,1379,4763.066886
0.312495,1954,4784.79532
0.539508,1465,4801.834133
0.48533,1355,4816.702089
0.325621,1776,4836.750344
0.7881,688,4843.99942
0.537588,1298,4859.380374
-0.027406,1276,4873.763125
0.427168,2096,4897.015954
0.638102,1198,4910.116283
-0.346,569,4917.009467
0.566914,1193,4930.291442
0.524101,1268,4944.723758
-0.163677,708,4953.174521
-0.052422,1259,4966.704883
0.107948,943,4977.965733
-0.064118,1036,4989.424384
0.318357,1383,5005.275507
0.445777,1639,5023.227238
0.259453,1372,5038.987425
0.429872,1793,5059.186636
0.316,1965,5082.095138
0.226014,1318,5096.550705
0.287098,1626,5115.135564
0.275734,1503,5131.18824
0.193557,1514,5148.632578
0.187921,1121,5161.423704
0.522329,1778,5181.537403
0.525731,1219,5194.860199
0.432206,1321,5210.579528
-0.125111,643,5217.923795
-0.161677,748,5225.559126
0.202564,1238,5239.958626
0.542446,1090,5252.796362
0.257277,1142,5265.753634
0.023139,1254,5279.024209
-0.003357,779,5287.909243
0.32245,1237,5302.149348
0.202432,1544,5319.715334
0.274734,1634,5338.488308
0.168883,1267,5353.275285
0.49345,1130,5366.24682
-0.039531,777,5375.130621
0.199059,1005,5386.619715
0.134043,1488,5403.062119
-0.031298,1213,5417.107415
0.635413,1221,5430.662368
-0.048274,659,5437.978132
0.266488,1068,5450.536219
0.009855,1039,5462.055421
0.165883,1357,5476.87825
0.182883,1136,5489.867243
0.568204,1429,5506.04287
0.303357,1560,5524.542344
0.148711,1387,5539.668746
0.547735,1094,5552.529718
0.547133,1204,5565.900548
0.350843,1687,5585.847369
0.219384,1252,5599.244967
0.478229,1287,5613.662111
0.643569,1141,5626.757025
0.438748,1903,5648.525152
0.288042,1537,5666.112037
0.55055,1147,5679.364974
0.540887,1638,5698.337148
-0.008942,1089,5711.552686
0.501607,1346,5726.472234
0.060421,1080,5738.525993
-0.012942,1188,5752.743114
0.458108,1822,5773.284035
0.223564,1169,5786.467795
0.496801,1685,5805.621978
0.544038,1558,5823.16164
0.551719,1511,5840.637708
-0.236121,869,5850.936882
0.174495,1031,5862.582939
0.489895,1890,5884.77982
-0.054531,1497,5902.332631
0.476225,1370,5917.55641
0.518089,1484,5935.32581
0.697913,1038,5947.297655
0.126314,790,5956.232607
0.274138,1110,5969.087
0.088484,1326,5983.804893
0.06587,1110,5996.908069
0.470917,1772,6017.570665
0.467357,1607,6036.289413
0.142057,954,6048.439018
0.26822,1300,6063.497838
0.265378,1312,6079.084197
0.537331,1498,6097.092046
0.308924,1405,6113.449901
0.109344,1261,6128.459917
0.669762,860,6138.055008
0.152711,1242,6152.879194
0.063421,778,6161.991296
0.35197,1972,6185.461678
0.148948,1205,6199.281093
0.538404,1306,6214.279584
0.36597,1486,6232.746969
0.333737,2107,6257.690215
0.012402,1063,6271.692791
0.364,1484,6289.58904
0.622855,1060,6301.971003
0.162883,1357,6319.036739
0.246965,1650,6339.435691
0.291734,1039,6351.891389
0.192297,1578,6370.576223
0.275699,1859,6393.211031
0.554031,1533,6411.894744
0.77624,761,6421.38866
0.297258,1330,6436.910682
0.243936,1476,6456.092498
0.287863,1059,6468.730793
0.617868,1470,6485.671503
-0.117502,620,6493.193437
0.523279,1436,6510.953708
0.232783,1281,6526.300683
0.126057,975,6537.273669
0.101272,979,6549.056252
0.419805,1763,6570.412484
0.291799,1811,6592.143195
0.217167,1187,6606.281862
0.447968,1446,6623.184317
0.134564,863,6633.910758
0.126948,1179,6647.806896
0.392301,1748,6669.317222
0.690824,846,6680.193
0.214692,1726,6700.671504
0.498734,1388,6717.363555
0.221157,1243,6732.418976
0.566529,1285,6748.233417
0.600228,924,6759.402407
0.091564,1052,6772.035427
0.480459,1489,6791.080731
0.089302,1211,6805.517682
-0.124719,1039,6818.269203
0.490603,1745,6840.216898
0.090302,1132,6854.461658
0.265453,1377,6870.286272
0.266667,1857,6893.170039
0.33245,1952,6916.297037
-0.304704,764,6925.548095
-0.162979,1039,6938.010589
0.290153,1531,6956.734369
0.191157,1677,6977.03902
0.27422,1267,6992.918086
-0.346,587,7000.632542
0.182883,898,7011.477269
0.172396,1444,7028.761753
0.190014,1847,7051.965228
-0.044345,1524,7070.669652
0.277965,1385,7086.521573
0.682262,740,7095.729229
0.315258,1963,7119.546574
0.420007,2273,7147.984242
0.62755,967,7160.184568
-0.273288,654,7168.183851
0.058421,1960,7191.698081
0.523352,1718,7213.321492
0.152921,1338,7228.931495
0.270527,1052,7241.422172
0.166701,1561,7259.785138
