#{"t_start": 1680618620.5359814, "env_id": null}
r,l,t
0.438956,2059,2915.891831
0.194701,1102,2928.423086
0.106139,1420,2944.0418
0.185014,1265,2958.227577
0.306308,1558,2975.21943
-0.334,792,2983.939814
0.210014,1215,2998.063529
0.551815,1310,3012.495224
0.302153,1674,3031.513418
-0.17135,938,3041.594515
0.62194,1199,3055.469154
0.2613,1448,3071.281371
0.503706,1495,3088.343107
0.191014,1102,3100.093676
0.318538,1227,3114.024554
-0.036282,1175,3126.867581
0.17823,1485,3143.909972
0.224277,1302,3158.350388
0.313206,1793,3178.522325
-0.038282,1016,3190.249428
-0.103489,680,3198.131331
0.138564,1602,3216.922885
0.343843,1332,3232.023546
0.36497,1632,3250.844542
0.011225,1016,3262.434549
0.479525,1776,3283.007194
0.264598,1369,3298.22981
0.532233,1080,3311.527011
0.174621,1286,3327.133468
0.629644,1271,3342.496607
-0.096771,1396,3359.54005
0.572487,1246,3373.714899
0.624773,1077,3387.316348
0.360808,1455,3404.501177
0.026139,821,3414.829833
0.162701,987,3426.051981
0.440224,1729,3447.556683
-0.11133,1261,3462.894055
0.240688,1157,3476.74106
0.329538,1288,3492.096988
0.491602,1426,3509.147616
0.625254,1267,3524.71119
-0.141121,1001,3536.904597
0.211936,1237,3550.411983
0.254138,1383,3566.223016
0.560282,1280,3580.861377
-0.078591,789,3589.601909
0.251053,1715,3609.465057
0.04649,1035,3620.892251
-0.220029,839,3629.762424
-0.347,775,3638.350036
0.639268,1091,3651.126335
-0.026337,1013,3662.581686
0.000643,1073,3674.141022
0.187714,1419,3689.892271
0.166701,1176,3703.756302
0.341843,1942,3725.625615
0.051994,1144,3738.691587
0.344876,1695,3757.685364
-0.124312,864,3767.701318
0.531034,1295,3782.096885
0.536958,1501,3798.44066
0.255378,1357,3814.133177
0.77988,771,3822.644981
-0.052422,939,3832.970188
0.005643,1064,3845.373218
0.623617,1201,3858.618289
-0.16906,1127,3871.491773
0.211816,1222,3884.596366
0.202564,1035,3897.056262
0.327699,1587,3914.436171
0.517762,1586,3931.823106
0.067728,1163,3944.689109
-0.094118,780,3954.235307
-0.162677,817,3962.98274
0.270688,1045,3974.447237
-0.099603,1391,3989.961539
0.303667,1524,4006.835846
0.278527,1481,4022.847908
0.302098,2182,4047.197115
0.507711,1251,4061.199708
0.03732,941,4072.348645
0.50034,1616,4090.048233
0.544518,1233,4104.669749
0.587381,1096,4116.668284
0.416801,1560,4135.111554
0.162314,909,4145.358358
0.221277,1216,4159.036087
0.381876,1377,4174.851023
0.813797,635,4182.065594
0.276863,1888,4203.958518
0.341808,2119,4227.469902
-0.235288,763,4236.262852
0.40298,1282,4250.943388
0.706595,690,4259.358941
0.46592,1824,4279.976725
-0.009623,805,4288.653227
0.539131,1281,4303.299704
0.690737,874,4313.19968
0.137703,1063,4324.792691
0.528248,1254,4339.031111
0.178714,1225,4353.18136
0.301308,1650,4371.647652
0.148495,1427,4387.406858
-0.039282,1122,4399.290053
0.511048,1357,4415.031892
0.222488,1842,4435.447468
0.497998,930,4446.704185
0.086926,1165,4459.670791
0.076728,1230,4472.901116
0.153322,972,4484.196718
0.458662,1631,4502.661168
0.193453,1122,4514.572329
0.484919,1559,4532.847166
0.500939,1431,4548.608694
0.668024,882,4558.658953
0.347876,1391,4574.31461
0.300667,999,4584.837418
0.247138,1477,4602.190318
-0.097674,864,4612.117309
0.349959,1813,4632.551789
0.217053,1267,4647.356575
0.344908,1536,4664.606158
0.522616,1668,4683.141483
-0.06206,1121,4695.903475
0.152564,1265,4709.321517
0.494459,1489,4726.405362
-0.351,976,4737.556562
0.096926,1021,4748.896534
0.598399,1068,4760.443395
-0.050263,884,4770.325862
0.714311,585,4776.450638
0.091994,1305,4791.949922
-0.042298,764,4800.522442
0.319495,1479,4816.861089
-0.046345,1012,4828.228336
-0.120312,807,4837.070343
0.569735,1277,4851.320153
0.329495,1289,4865.848243
0.329737,1643,4884.389238
0.515381,1096,4897.136956
0.108028,1144,4910.044282
0.309153,1137,4923.015024
0.328206,1106,4934.941314
0.648262,740,4943.478564
-0.127268,653,4950.787583
0.606294,1203,4965.012823
-0.164979,777,4973.845608
0.360876,1580,4991.099653
0.241936,1084,5003.083744
0.170059,1254,5017.509923
0.06049,1362,5033.288361
0.493459,1390,5049.125674
0.640773,1077,5060.824379
0.474601,1755,5081.063961
0.470907,1703,5099.829197
0.202692,1212,5113.999015
0.01255,1209,5127.053973
0.039437,1103,5139.862991
0.59337,1178,5153.05679
0.36297,1458,5168.963468
0.063959,1159,5182.045964
0.290598,1475,5199.147475
0.253138,1047,5211.063522
0.027643,910,5221.29264
0.604049,1217,5235.531852
0.208816,1265,5250.038618
0.265378,1468,5266.187881
0.504735,1094,5278.755157
-0.074913,958,5289.349256
-0.339,537,5295.182504
0.095302,1246,5309.50557
0.45263,1291,5324.324619
0.453003,1619,5343.042045
0.280863,1598,5360.924152
-0.352,737,5369.531033
-0.010138,1374,5385.379901
-0.212121,377,5389.678125
0.183322,1237,5403.30112
0.198564,1489,5420.34576
0.454213,1769,5440.692161
0.292773,1467,5456.720282
0.269667,1631,5475.402048
0.538361,1234,5489.713038
0.514189,1356,5504.569935
-0.031282,1579,5523.185163
0.320984,1560,5540.931877
0.339808,2022,5564.228002
0.243589,1591,5581.93515
0.467668,1418,5597.852278
-0.06006,1248,5612.062626
0.346908,1335,5626.866021
0.584494,1073,5639.553015
0.35694,1669,5658.66949
0.101703,1136,5671.682127
0.339843,1513,5688.448664
0.337495,1539,5706.140301
0.339876,1701,5726.466233
0.32258,1564,5744.230237
0.468586,1545,5761.830224
0.483497,1597,5779.607389
0.346876,1816,5801.193311
0.448483,1688,5820.034971
0.117368,1400,5836.21472
0.122792,1358,5851.26188
0.01065,837,5861.169245
0.463871,1387,5877.473456
0.367908,2231,5902.862411
0.05432,976,5914.541129
0.117792,1296,5929.640148
0.600428,1014,5941.516991
0.009058,1244,5956.11761
0.600382,799,5964.935676
0.210297,1086,5976.883512
0.346621,1183,5990.954215
-0.291704,1355,6006.073925
0.481017,1610,6025.727232
0.06287,1098,6037.964622
0.099703,1496,6056.338862
0.129057,1354,6072.723303
0.168043,1433,6089.662483
0.17023,1675,6109.215059
-0.083675,1104,6121.485902
-0.089138,1080,6134.870818
0.08087,1402,6151.482525
0.232783,1757,6172.217339
0.004139,775,6181.258817
0.520265,1241,6195.058164
0.435865,1175,6208.617135
0.006139,1009,6220.713161
0.245488,1239,6236.024914
0.335737,1284,6251.476427
-0.065591,1034,6264.147904
0.192297,1436,6281.899275
0.226589,1647,6302.059002
0.581406,1266,6317.687304
0.588588,1298,6333.511002
0.744941,960,6345.895518
0.446421,1240,6360.034364
0.333621,1475,6378.162559
0.70266,517,6384.336938
0.256453,1405,6401.093258
0.597284,1384,6418.47401
0.482468,1481,6435.590601
0.145495,1478,6454.832299
-0.000138,1050,6467.357221
0.249488,1326,6483.712855
-0.02385,1207,6497.737642
0.267042,1879,6520.39744
0.341808,1949,6543.209559
-0.015298,1149,6556.906418
0.467946,1372,6573.766623
0.001136,1485,6590.978997
0.093926,1439,6608.138718
0.491282,1280,6623.394316
0.189157,1509,6641.86684
-0.014623,1291,6657.213011
0.279924,1274,6672.70099
0.212297,1096,6686.826469
0.354908,1570,6705.408511
0.589894,864,6715.962878
0.32358,2204,6742.290024
0.13523,959,6753.61221
0.53722,1185,6769.020388
0.126344,1240,6783.595837
0.301098,1732,6805.609483
0.163921,1459,6823.348138
0.159043,1484,6841.983439
-0.120298,776,6851.651133
0.019881,1010,6864.082328
0.328661,1910,6887.154526
0.599204,1363,6902.958347
0.329737,1724,6924.06895
0.172921,1379,6940.936145
0.286984,1705,6961.385517
0.517014,1823,6983.429223
0.366908,2350,7013.079989
0.235589,1689,7033.491761
0.36997,1678,7053.885855
0.000402,1374,7070.959652
0.648138,1053,7083.408571
0.593668,1418,7100.511434
0.015225,1234,7116.117562
0.650811,1206,7130.69609
0.579026,1162,7145.02464
0.256167,1345,7161.902751
0.25222,1854,7184.082782
0.089302,1241,7199.525251
0.485471,1606,7218.483402
0.164701,1054,7231.936863
-0.17635,929,7242.930369
0.472103,1516,7261.122343
-0.035345,994,7272.340141
