#{"t_start": 1680618620.9859805, "env_id": null}
r,l,t
0.166272,1491,1941.232373
0.158921,936,1952.531569
0.552572,1220,1966.223078
0.57875,1552,1984.330969
0.233688,1970,2009.419565
0.340737,1256,2024.669176
0.37397,1809,2047.666029
0.084139,1205,2060.978318
0.065959,861,2070.915956
0.257876,1257,2084.293254
0.306308,1298,2099.512651
0.070959,1342,2114.247368
0.075421,1124,2127.22783
0.097703,1707,2145.98778
0.514099,1445,2162.777614
0.263699,1326,2176.981266
0.281667,1411,2192.830459
0.345843,1965,2214.251878
0.34294,1961,2236.584162
0.687611,820,2245.461018
0.24822,1690,2264.257469
0.332153,1435,2280.083975
0.113023,989,2291.359929
0.175059,1403,2307.056644
0.070728,1182,2320.055788
0.108948,1307,2335.41211
0.118238,1104,2347.038453
0.234876,1280,2361.315325
0.27445,1365,2377.020681
0.305404,1758,2396.797512
0.249384,1400,2411.466612
0.353908,1399,2426.964221
0.231488,1476,2444.176679
0.293598,1382,2459.857781
0.512368,1522,2476.981618
0.358808,1583,2494.551134
-0.060118,1082,2506.107989
0.156792,1002,2517.473455
0.446875,1913,2538.785218
0.032887,1794,2558.729449
0.290863,1470,2575.346577
0.48394,1665,2593.885161
0.361,1707,2612.489102
0.096302,888,2622.445365
0.37994,1550,2639.655865
0.196059,1319,2654.127732
0.675568,1112,2666.924699
-0.030406,732,2675.273798
0.171883,1563,2692.313794
0.281863,1758,2712.007546
0.593196,1173,2724.866867
0.510447,1450,2740.911479
0.483464,1340,2756.112116
0.706998,930,2766.184166
0.074538,1210,2779.435811
0.064421,1434,2796.02406
0.201297,1882,2816.678083
0.324538,1328,2831.956266
0.218816,1086,2843.737411
0.151711,1042,2855.252505
0.426,1751,2875.303097
0.075139,1174,2888.29799
-0.14135,924,2898.370341
-0.049422,1106,2910.941203
0.271667,1640,2929.35223
0.463265,1831,2949.325315
0.163515,937,2960.414124
0.196866,1878,2980.499016
-0.160979,969,2991.853982
0.208816,1137,3004.638401
0.275734,1700,3023.592448
0.489715,1734,3042.563248
-0.023041,966,3053.692975
-0.05985,1043,3065.247172
0.452422,1383,3080.85291
0.251783,1326,3095.254214
0.788759,587,3102.224553
0.300153,1329,3116.601215
0.439962,1912,3137.90327
0.465804,1743,3157.846389
0.335699,1434,3173.905541
0.281924,1761,3194.513732
0.197297,1242,3209.145557
0.524755,1352,3224.093567
0.039136,963,3235.600452
0.132792,1724,3254.842832
0.467111,2138,3279.630478
0.296799,1678,3298.97705
0.626513,816,3308.203902
0.140936,776,3317.561921
0.06849,1442,3335.755067
0.151495,1431,3352.894873
0.481166,1691,3373.021898
0.361,1253,3388.442799
-0.305704,1196,3402.478626
0.499108,1636,3422.18284
0.17723,1402,3439.222935
-0.218591,672,3447.217682
0.183557,1061,3459.662744
0.552504,1368,3476.443063
0.295924,1262,3491.701989
-0.166979,702,3499.672485
-0.009138,1377,3516.522165
0.306357,1755,3538.067027
0.227816,1015,3549.710984
0.343737,1548,3567.089223
0.432457,1580,3584.827883
0.494586,1545,3602.068952
0.573757,1331,3617.528902
-0.173979,796,3626.284485
0.171322,1290,3640.63867
0.60911,863,3650.592337
-0.118489,1072,3662.290825
-0.226113,885,3672.142954
0.306357,1926,3693.663709
0.241053,1452,3709.526848
0.233277,1662,3728.399105
0.216277,1225,3742.734427
0.032737,1075,3754.618427
0.641207,984,3766.058215
0.25222,1610,3784.499963
0.414925,2169,3809.145583
0.074538,1290,3823.443114
0.075538,1152,3836.397376
0.532974,1379,3850.991847
0.093959,985,3862.544352
0.311924,1358,3878.091341
0.315495,1367,3892.694732
0.485815,1310,3908.213099
0.106023,1194,3921.158636
-0.108,805,3929.950405
0.317258,1441,3946.728595
0.734959,906,3956.78695
0.559784,1366,3971.283738
0.638936,1416,3986.922472
0.48274,1471,4003.568127
0.119344,1384,4019.25826
-0.064307,767,4027.709418
0.25522,1541,4044.804292
-0.326,424,4049.325546
0.648255,1222,4063.319678
0.105926,1295,4077.712816
0.633407,928,4088.090472
0.323404,1899,4110.069494
0.115948,862,4119.324662
0.474759,1527,4136.505159
0.273667,1592,4155.48559
0.389781,1847,4175.96487
0.188014,989,4187.602129
0.243816,1247,4202.104736
-0.337,535,4207.98474
0.287098,1462,4224.218068
-0.106133,765,4232.984983
0.293098,1639,4251.920814
0.243277,1269,4266.641701
0.309153,1416,4282.525674
-0.038422,682,4289.858781
0.33658,1706,4309.846445
0.451465,2092,4332.797949
0.18023,1010,4344.302271
-0.041531,1238,4358.47522
0.337308,1162,4371.359694
0.619832,1231,4384.525367
0.527204,1414,4400.251473
0.35394,1813,4421.438914
-0.345,444,4426.125419
0.729873,681,4433.591779
0.723894,864,4443.591598
0.548341,1581,4461.044292
0.552751,1194,4475.083905
0.279799,1692,4493.716176
-0.342,530,4499.585668
0.315404,1347,4515.172568
0.651939,955,4525.495158
0.62994,1256,4539.61752
0.473509,1766,4559.64146
-0.000771,1011,4571.013362
0.423743,1111,4582.933487
0.218053,1154,4596.191166
0.125238,1128,4609.053587
0.469047,1855,4630.589572
0.547323,1348,4645.633086
-0.17635,897,4655.771472
0.091421,947,4666.972805
0.351908,1917,4688.284292
0.332773,1721,4707.246695
0.179322,1302,4721.755678
-0.036345,632,4728.83035
0.054881,935,4738.902105
0.450554,1623,4757.103286
0.516439,1299,4771.515731
0.31045,1551,4788.927194
0.282,1143,4801.874136
0.511037,1336,4817.638172
0.291098,1067,4829.153629
0.130238,1255,4843.441425
-0.129422,840,4852.259389
0.201297,1310,4867.812062
0.183866,1621,4885.404429
0.068305,1309,4900.827471
0.153124,1561,4918.242851
0.53607,1415,4934.240084
0.336,1635,4952.935525
-0.292704,714,4960.521928
0.002229,1051,4972.294347
0.528209,1216,4986.287386
0.146711,1099,4998.283835
0.621455,1202,5012.515339
0.278863,1649,5031.219442
0.084302,921,5041.553613
0.202866,1362,5057.218748
-0.059029,1067,5069.040455
0.340808,1698,5087.912931
0.614666,1622,5106.434333
0.31145,1693,5125.093736
0.25422,1276,5139.564992
0.452108,1627,5158.169408
0.341699,2072,5181.38297
0.122948,1216,5194.674202
0.308357,1257,5209.11972
0.280984,1444,5226.317159
0.219167,1292,5240.874894
0.238488,1628,5258.671273
0.168322,1458,5275.571787
0.637189,1356,5290.461221
0.122519,1463,5307.492958
0.313258,1383,5323.587862
0.520751,1194,5336.710701
0.35797,1877,5358.626508
0.510849,1478,5375.042626
0.258378,1580,5392.658263
0.368699,1883,5414.193287
0.529107,1740,5434.540558
-0.223113,993,5445.87773
0.354876,1369,5460.56295
-0.133111,946,5471.879735
0.223714,1564,5489.372247
0.167883,857,5499.273804
0.257378,1861,5520.054992
0.251053,1569,5537.849488
0.461831,1494,5555.137341
0.292734,1172,5568.394897
0.432072,2019,5591.591631
0.198564,1254,5605.758363
0.341661,1631,5623.526856
0.480519,2026,5646.8501
0.341843,1609,5665.644041
0.152495,1207,5679.124976
0.352843,1271,5693.717349
0.353843,1521,5711.595893
0.411003,1619,5730.479571
0.524152,1933,5752.513113
0.592528,1214,5765.938687
0.525335,1327,5781.638173
0.34358,1553,5799.447959
-0.35,561,5805.299976
0.236688,1554,5822.835716
0.363428,1840,5844.571093
0.383189,2005,5866.923752
0.569279,1436,5884.363823
0.563551,1632,5902.51541
-0.006357,1271,5917.29341
0.141495,1406,5933.844587
0.205564,1377,5949.960223
0.151711,1266,5964.543678
0.747401,614,5971.673461
0.34158,1441,5987.785171
0.358737,1776,6008.359622
0.157322,1385,6025.268233
0.651211,1149,6038.720021
0.30894,1793,6060.149425
0.35097,1513,6077.426339
0.355699,1686,6098.217061
0.728413,1079,6110.302429
-0.291452,891,6120.819903
0.101344,1658,6140.705336
0.233488,1492,6158.429848
-0.127312,720,6166.257253
0.240488,1381,6182.505949
0.268598,2178,6207.971137
0.720259,919,6218.647412
0.234688,1124,6232.60733
0.472372,1661,6252.654449
0.238965,1414,6270.079107
0.507103,1476,6289.035688
0.481071,1592,6307.814622
-0.08713,868,6318.663745
0.667115,770,6328.112879
0.535962,1309,6344.08624
0.30945,1728,6365.19325
0.349876,1175,6379.140407
0.169124,1522,6397.457281
0.434,1751,6418.27396
0.369876,1147,6432.089352
0.207557,1369,6449.502847
0.287984,2007,6474.31187
0.287527,1399,6490.962324
0.734106,1000,6502.077076
0.047437,1246,6517.135322
0.190014,1449,6534.062604
0.336661,1373,6550.519028
0.199701,1372,6567.246014
-0.169791,681,6575.24683
0.48225,1886,6598.363002
0.513625,1360,6614.715274
-0.149979,733,6622.905318
0.560171,1261,6638.212426
0.468357,2107,6664.116561
-0.125111,762,6673.483943
0.504897,1351,6689.725638
-0.171979,789,6699.002311
0.261527,1261,6714.162558
0.092139,1317,6729.586485
0.157921,1558,6749.53685
0.513377,1689,6770.102238
0.301042,1339,6786.304035
0.623817,986,6798.873616
0.311098,1058,6811.689035
0.380843,1464,6830.360331
0.186924,2072,6855.79975
0.513904,1611,6874.588863
0.405523,2567,6905.468969
0.110368,1358,6922.185797
-0.292704,949,6934.159276
0.6107,1176,6948.205958
-0.158677,841,6957.98212
0.152124,1276,6973.549842
0.194157,1452,6992.230088
-0.046298,1080,7005.055441
0.019881,1315,7020.685114
0.634688,1213,7036.151734
0.356876,1614,7055.241091
-0.013942,1041,7068.851371
0.102297,1624,7087.751817
0.568109,1583,7107.73485
-0.047422,733,7116.019565
0.072728,1138,7130.313089
0.163883,1722,7152.132237
0.150043,996,7163.508792
0.357699,1526,7182.224039
0.382876,1542,7200.847432
0.732327,808,7211.568865
-0.335,732,7219.583929
0.36194,1633,7239.55068
0.570465,1347,7256.126328
0.063994,1050,7268.478737
